,gaps,mutualinformation,mutualinformation_std,shuffledmutualinformation
29,29,0.0038193415572241158,8.591024086443236e-05,0.003190647065384521
30,30,0.0037881760832324768,8.107399509767984e-05,0.0031280296622898714
31,31,0.0037712587960418847,9.959581879563191e-05,0.0032370002809965523
32,32,0.003376479714820249,8.533517146912345e-05,0.003136774021081771
33,33,0.003408747566090257,7.207719834181433e-05,0.0031986900793595265
34,34,0.003510514915769042,7.139304160543398e-05,0.0031034656139524324
35,35,0.003180398969259707,5.4935654044219034e-05,0.003165545267707934
36,36,0.0033600886639183663,6.91917593762052e-05,0.0031064667519866097
37,37,0.0031992191398461777,6.987999178371453e-05,0.003212187832756275
38,38,0.0031635402780677037,7.332449981019038e-05,0.00317708382495356
39,39,0.003338412719211313,7.800966571455464e-05,0.003093807595380083
40,40,0.003233706282009837,7.424625149969576e-05,0.0031530618475907935
41,41,0.0033983750114323858,7.151679626284769e-05,0.003137247853494264
42,42,0.003146778102906647,6.9880606309429e-05,0.0031439815205494895
43,43,0.003020260782700944,5.981296996276053e-05,0.0030823366281621466
44,44,0.0029938202681943724,6.779116182101258e-05,0.00308328426357388
45,45,0.0029947963322067817,5.2931357824657334e-05,0.003097674533607494
46,46,0.0030593096691703863,7.61627988485239e-05,0.0031584763049966017
47,47,0.0029334827516988796,8.112208812043945e-05,0.0030858297198799213
48,48,0.003032375457091458,6.892425017610301e-05,0.003063753033882184
49,49,0.0030352182343479535,7.643813064673879e-05,0.003090517400156482
50,50,0.0027215739625820736,5.4683166898478075e-05,0.0030965159658031456
51,51,0.0030097605480533213,6.45855004224423e-05,0.0031214038974872248
52,52,0.0031649153677656273,8.417149333204953e-05,0.002991143617873482
53,53,0.002884305807082323,6.886901205369494e-05,0.0031719780764173284
54,54,0.002385094444753042,6.707428665552248e-05,0.0030541448991178006
55,55,0.006392429564663881,0.00020839402369155074,0.003077560913096544
56,56,0.00242097426292411,7.241544235712463e-05,0.003096494009644471
57,57,0.0024713036213867435,6.397894340178257e-05,0.0031114384231042797
58,58,0.003074065728341877,9.115689191436923e-05,0.0031356848498819753
59,59,0.0031776335395765714,9.244245908632647e-05,0.003023822728420807
60,60,0.002403236729467484,7.252576393654338e-05,0.003087148267947067
61,61,0.0026217964792955083,5.942389523308027e-05,0.003008874725424593
62,62,0.002895218005214906,5.535257454686469e-05,0.0030523516282692834
63,63,0.002356965618748892,4.740354430347889e-05,0.0030300325274954724
64,64,0.002621358029843169,6.82763019305089e-05,0.0030528385251172656
65,65,0.0026443627406106357,6.019286368426754e-05,0.0030093389541612937
66,66,0.002404503579196957,5.8680900342643485e-05,0.002958357563865863
67,67,0.0023179799844358358,4.963975860921372e-05,0.0030349081302537676
68,68,0.0027686926678290808,8.26806868173461e-05,0.003009813360299601
69,69,0.0023451913896079786,6.666567664383124e-05,0.0030498123808073777
70,70,0.0025103457005608417,5.671094481740214e-05,0.003024376947895893
71,71,0.002690670030323785,6.095763649722733e-05,0.003046993959686497
72,72,0.002237216429549814,3.90266386420948e-05,0.002938694829193655
73,73,0.00237578254914793,6.26923194867037e-05,0.0030409024951813255
74,74,0.0027431180909468123,8.927915753553027e-05,0.0030155482051710536
75,75,0.002195841355489316,5.9650266047143164e-05,0.0030151876268205316
76,76,0.0025719753674854047,7.627949359221828e-05,0.003064132912431735
77,77,0.002483629221355835,7.282960861523485e-05,0.003009319725446586
78,78,0.0021453353437210715,4.5407236533125633e-05,0.003032746328627769
79,79,0.002627636957967047,5.6981205160319725e-05,0.002937633273438608
80,80,0.002632592754725664,7.497588356852495e-05,0.0029653262730082995
81,81,0.00214452877427984,5.180523708943423e-05,0.0030488116925234615
82,82,0.0019547672808571254,4.438447093227298e-05,0.0029212112295097215
83,83,0.005608679002823905,0.0002618422783337948,0.0029627901085624553
84,84,0.0020095838017988024,4.760498860060876e-05,0.0029808241752264106
85,85,0.002077654517046236,4.606961173600792e-05,0.002965718487714909
86,86,0.002523349770867611,7.907479429713015e-05,0.0029778177976000735
87,87,0.002449390481065997,5.9383226960429594e-05,0.0029621110917383785
88,88,0.002056482492000099,5.1426279893460194e-05,0.00301331814161147
89,89,0.002409519584837619,7.661488305909476e-05,0.002923263387659547
90,90,0.0022866919317434003,6.346059327375631e-05,0.002959707140034206
91,91,0.0019918482698851577,5.8617223634133535e-05,0.002964133561485747
92,92,0.002337371150169249,6.462875589176291e-05,0.0030118456604464527
93,93,0.002058443425194467,5.1059736950424134e-05,0.0029542481946184074
94,94,0.0019824545650048916,5.2060985959689536e-05,0.0029357916881381186
95,95,0.002241862647085454,6.46056652171843e-05,0.0028807513037625303
96,96,0.0021315443915466063,5.060072588361294e-05,0.0028631926262308095
97,97,0.0019362550086241776,6.112823392041215e-05,0.0029310566158933147
98,98,0.002241720322295338,8.792011503437993e-05,0.002931390133750584
99,99,0.00218686473043306,5.571928003247424e-05,0.0029067565328777852
100,100,0.0018942507842480841,5.3676555372051596e-05,0.0029200628202802935
101,101,0.00212035259586898,6.354839542882136e-05,0.0029457511031830363
102,102,0.002156707294376631,5.963908215485977e-05,0.003029415252498261
103,103,0.0019385778026022081,4.795563293041069e-05,0.002974223837559575
104,104,0.002266838830469606,5.763013422771193e-05,0.002974031418422627
105,105,0.0019978491186670453,5.536864742875084e-05,0.0029215614758498322
106,106,0.0018656871309949187,4.398411488652233e-05,0.002973560744715916
107,107,0.002175937929569931,5.018208121866041e-05,0.002824935043456387
108,108,0.0022156165555407455,6.075373571327759e-05,0.002863217150149348
109,109,0.0018733587231734507,5.5013393891562294e-05,0.002945621034967035
110,110,0.001924299776496906,6.676792073196057e-05,0.002916775587231438
111,111,0.00445673004938772,0.00016158751728570126,0.002872372811691446
112,112,0.0017106173893615107,6.25595506670038e-05,0.0029669865912912135
113,113,0.001990275304133455,8.217041696235097e-05,0.0029675023186852517
114,114,0.0021872313452136393,6.938464851572509e-05,0.002916756497861425
115,115,0.002012110783351133,6.404224612178362e-05,0.0029436051305507063
116,116,0.0018309971768678205,5.906550684831414e-05,0.0029015829322627425
117,117,0.0018536980402151378,6.202581418469218e-05,0.00285431973063697
118,118,0.0019291149677261763,6.123956315836785e-05,0.0029592697138627875
119,119,0.0018919346024388749,7.095441461705081e-05,0.002877190230734874
120,120,0.0019088666904048207,6.752623472528952e-05,0.0029561605128445518
121,121,0.0017624362390505255,4.130078351101398e-05,0.0027329011416583706
122,122,0.0018044939714145418,5.228485025112888e-05,0.0029400417269035447
123,123,0.0018007649936725681,5.215887404090941e-05,0.0029407281533241052
124,124,0.0018087208402699526,6.623701876988462e-05,0.0029333229096936667
125,125,0.0017593839036113815,5.819025436870472e-05,0.00294977389818937
126,126,0.0018553722206289325,5.792910670429905e-05,0.0029552245336302084
127,127,0.0018265241640260796,6.094365762565877e-05,0.0028662003072236738
128,128,0.0018082368863242178,6.009593250960829e-05,0.0028853371654606634
129,129,0.0017372775016880782,5.4086550007135786e-05,0.0029403598376438354
130,130,0.0018170239178528708,5.374191439936036e-05,0.002859899322785725
131,131,0.0017391287159750184,6.317575339455198e-05,0.0028826421592931984
132,132,0.0018438745637786825,6.579525526686405e-05,0.0028281611524550677
133,133,0.0017934291477340702,6.0954388484309635e-05,0.0028105187617984387
134,134,0.0017284704557174089,4.036572004049992e-05,0.0029028354596058255
135,135,0.0019178251577027215,6.233800306953162e-05,0.002878733938468553
136,136,0.0019358740340433577,5.666481539503149e-05,0.0028689095259692176
137,137,0.0017189878646274633,7.153025598195417e-05,0.0028522186199882544
138,138,0.00161320581111293,5.68838811686566e-05,0.0028211402548853014
139,139,0.004033484345065666,0.00019396958261935678,0.0028410076877435127
140,140,0.0015789879178627047,5.6129963691261466e-05,0.002840865697045873
141,141,0.0016099653512511032,4.467516351193958e-05,0.0028749572068301793
142,142,0.001851364256552832,6.572378906870405e-05,0.00278325506358241
143,143,0.0019891409547211944,6.678680775465259e-05,0.0028035702669676373
144,144,0.0015613743784377166,3.323864115208771e-05,0.002830334098329905
145,145,0.0016803452426918867,5.305268821119181e-05,0.002806745964776897
146,146,0.0018175942237988836,5.06196407737894e-05,0.0028283423682938344
147,147,0.0014948195952751066,4.4961743598874e-05,0.002866662616364391
148,148,0.001693684525372583,4.984959132943436e-05,0.0028692654900561404
149,149,0.0018140171334567095,7.027037450054892e-05,0.0027763110576203677
150,150,0.001546002501717125,4.793245563741949e-05,0.0028470546328774613
151,151,0.001585646173866998,4.783413725419748e-05,0.0028127154490490236
152,152,0.0017256277584691768,7.268689864261892e-05,0.0028000356281020545
153,153,0.0014900914735528031,4.3726619896917924e-05,0.002817526535222518
154,154,0.0016568759228908169,4.872026840972444e-05,0.0028664744650632153
155,155,0.0017025287069679519,5.581208900747004e-05,0.0028220182596794376
156,156,0.0014676140411427748,5.9276875701375054e-05,0.002833596092295213
157,157,0.001543321465975589,4.724290259555637e-05,0.002739523746734993
158,158,0.0016595301423457363,7.041291652127126e-05,0.002787062159517554
159,159,0.0014744401687441751,4.2675320410574226e-05,0.0028019621263941485
160,160,0.001699895873367327,6.242735780647801e-05,0.0028155383693272864
161,161,0.0016480228285195575,5.588022582325416e-05,0.0026854922403194603
162,162,0.0014528257170218078,6.0996578841551036e-05,0.0028892184773562156
163,163,0.0016160593238309824,5.635866565677991e-05,0.002761581248362491
164,164,0.0019647781343609338,9.322279584442619e-05,0.0028290307953784248
165,165,0.0014447422167874035,4.0754344042582966e-05,0.002851994834527096
166,166,0.0014230435387054415,6.506658033994474e-05,0.002825424153312155
167,167,0.0036248794457993967,0.0001459376641871514,0.0028077880101547684
168,168,0.0014737044879951943,7.282902736048015e-05,0.0027691964382917074
169,169,0.0014659728106888275,4.603720989794918e-05,0.0027920935016533368
170,170,0.0017884622349794278,6.347282057779466e-05,0.002772554921235373
171,171,0.0016170378079806119,4.84060156355792e-05,0.0027672553874561047
172,172,0.0014116006744081685,4.894083753152337e-05,0.0028573469728525908
173,173,0.001660249353124792,6.599535269125713e-05,0.002891442627407283
174,174,0.0016109641186329796,6.162804627770901e-05,0.0028096540639872165
175,175,0.0013875470143556825,4.536402880749961e-05,0.002772644534241437
176,176,0.0016552374339895877,6.950304739634571e-05,0.0028967292732185648
177,177,0.0013807141256764622,6.0130142036218204e-05,0.0027952711730600383
178,178,0.001304224924802137,4.066744804596571e-05,0.0027922160794329976
179,179,0.0016097071425271187,5.030303392174781e-05,0.0027349194984144765
180,180,0.0014813383451909156,4.1403839510436994e-05,0.002730453690328327
181,181,0.0014465705580695815,5.60582425278594e-05,0.002672128311746541
182,182,0.0015999093615325125,6.0325110126518205e-05,0.0028543260822296392
183,183,0.001496014189750128,7.218673833760985e-05,0.0027561836114826637
184,184,0.0012753116522753525,3.5615341245227114e-05,0.002767725854077355
185,185,0.0015581638803175727,8.451445189969285e-05,0.0027748735704600552
186,186,0.0014925039620133126,5.165754474160808e-05,0.0027550779029412685
187,187,0.0013793010185095189,5.68206540808528e-05,0.002755578079323311
188,188,0.0016495971956084201,7.47301068799197e-05,0.0027720794813378418
189,189,0.0015494452158132087,6.46771832647224e-05,0.0028478927687511824
190,190,0.001344953123612608,4.239150986202417e-05,0.0027981427817460815
191,191,0.0015693564067178266,6.92639150294606e-05,0.0028426646673476758
192,192,0.0015511844320002738,4.5613269738265224e-05,0.0027018573697291863
193,193,0.001300121072782672,5.305190954801389e-05,0.0028256466174581283
194,194,0.0014324891601028725,6.268687979457521e-05,0.0027894080513399806
195,195,0.002970669285711281,0.00011435299007558573,0.0027995942275729057
196,196,0.0012271184411737468,4.640329357573969e-05,0.0027053068250549915
197,197,0.0013968642132943354,5.757420062549514e-05,0.00277181636778463
198,198,0.0014941215541070818,5.933842629577596e-05,0.0027132486567650236
199,199,0.0014858477107967205,6.686278653945672e-05,0.0027334403914750175
200,200,0.0013364215275043327,5.5813858235092805e-05,0.002767700206101828
